"event","payload","import_ts"
"job.actioned","{""action"": ""created"", ""action_made_by"": {""user"": {""email"": ""c.wei@example.com"", ""groups"": [{""name"": ""Everyone""}, {""name"": ""Reviewers""}, {""name"": ""Escalation Team""}], ""name"": ""Chen Wei""}}, ""job"": {""created_at"": ""2026-07-09T02:49:49.640504Z"", ""entity"": {""attributes"": {""caption"": ""Stage harvest stage window market record bridge record matter."", ""created"": ""2026-07-09T11:30:32.060498Z"", ""id"": ""b9416c3a"", ""object_url"": ""https://example.com/post/b9416c3a""}, ""entity_schema"": ""text_post""}, ""id"": ""5d3da85a-727f-4024-87eb-6c5fcd4cb246"", ""job_category"": ""standard"", ""num_reports"": 4, ""priority"": 0, ""queue"": {""is_multi_review"": true, ""slug"": ""escalations""}, ""status"": ""open""}, ""notes"": ""Quiet silver practice figure bridge ready."", ""source"": ""manual"", ""timestamp"": ""2026-07-09T06:14:49.640504+00:00""}","2026-07-09 06:15:48"
"job.actioned","{""action"": ""created"", ""action_made_by"": {""user"": {""email"": ""b.silva@example.com"", ""groups"": [{""name"": ""Everyone""}, {""name"": ""Reviewers""}], ""name"": ""Bruno Silva""}}, ""job"": {""created_at"": ""2026-07-09T11:03:39.910288Z"", ""entity"": {""attributes"": {""caption"": ""Garden practice window reason signal moment silver stage window ready practice society."", ""created"": ""2026-07-06T12:16:29.272477Z"", ""id"": ""68da2ebc"", ""object_url"": ""https://example.com/post/68da2ebc""}, ""entity_schema"": ""text_post""}, ""id"": ""fb5e36d4-29a5-43fc-8688-a94fae7e8e94"", ""job_category"": ""standard"", ""num_reports"": 9, ""priority"": 0, ""queue"": {""is_multi_review"": false, ""slug"": ""flagged-text""}, ""status"": ""open""}, ""notes"": """", ""source"": ""manual"", ""timestamp"": ""2026-07-09T20:37:39.910288+00:00""}","2026-07-09 20:38:23"
"job.actioned","{""action"": ""created"", ""action_made_by"": {""user"": {""email"": ""g.mwangi@vendor.example.net"", ""groups"": [{""name"": ""Everyone""}, {""name"": ""NorthPoint BPO Moderator - Abuse Moderation""}], ""name"": ""Grace Mwangi""}}, ""job"": {""created_at"": ""2026-07-09T21:12:26.379182Z"", ""entity"": {""attributes"": {""caption"": ""Society stage society stage reason season silver figure candle market bridge matter."", ""created"": ""2026-07-09T07:17:50.509289Z"", ""id"": ""0ee95382"", ""object_url"": ""https://example.com/post/0ee95382""}, ""entity_schema"": ""text_post""}, ""id"": ""5474d033-a4db-4008-83c8-587b780a369f"", ""job_category"": ""standard"", ""num_reports"": 5, ""priority"": 1, ""queue"": {""is_multi_review"": false, ""slug"": ""flagged-text""}, ""status"": ""open""}, ""notes"": ""Signal garden signal signal harvest matter."", ""source"": ""manual"", ""timestamp"": ""2026-07-10T01:40:26.379182+00:00""}","2026-07-10 01:40:28"
"job.actioned","{""action"": ""created"", ""action_made_by"": {""user"": {""email"": ""e.demir@example.com"", ""groups"": [{""name"": ""Everyone""}, {""name"": ""Admin""}, {""name"": ""Workflow Admins""}], ""name"": ""Elif Demir""}}, ""job"": {""created_at"": ""2026-07-09T21:04:33.114144Z"", ""entity"": {""attributes"": {""caption"": ""Listen season travel figure stage harvest matter harvest reason garden."", ""created"": ""2026-07-13T20:52:13.371670Z"", ""id"": ""43b30c0e"", ""media_count"": 4, ""object_url"": ""https://example.com/image/43b30c0e""}, ""entity_schema"": ""image_post""}, ""id"": ""d22f82c0-fa2b-4bbb-84ec-a15c961a4194"", ""job_category"": ""golden"", ""num_reports"": 7, ""priority"": 1, ""queue"": {""is_multi_review"": false, ""slug"": ""flagged-images""}, ""status"": ""open""}, ""notes"": """", ""source"": ""manual"", ""timestamp"": ""2026-07-10T03:33:33.114144+00:00""}","2026-07-10 03:34:43"
"job.actioned","{""action"": ""created"", ""action_made_by"": {""user"": {""email"": ""e.demir@example.com"", ""groups"": [{""name"": ""Everyone""}, {""name"": ""Admin""}, {""name"": ""Workflow Admins""}], ""name"": ""Elif Demir""}}, ""job"": {""created_at"": ""2026-07-10T11:12:10.664417Z"", ""entity"": {""attributes"": {""account_age_days"": 338, ""email"": ""user855@example.net"", ""first_name"": ""Ines"", ""id"": ""fd8fa6f6"", ""last_name"": ""Adeyemi"", ""username"": ""society74""}, ""entity_schema"": ""user""}, ""id"": ""fbf17ec5-1a5f-445d-891c-8de01eab7411"", ""job_category"": ""qa_appeal"", ""num_reports"": 1, ""priority"": 1, ""queue"": {""is_multi_review"": false, ""slug"": ""user-reports""}, ""status"": ""open""}, ""notes"": """", ""source"": ""manual"", ""timestamp"": ""2026-07-10T12:50:10.664417+00:00""}","2026-07-10 12:50:13"
"job.actioned","{""action"": ""escalated"", ""action_made_by"": {}, ""job"": {""created_at"": ""2026-07-09T21:04:33.114144Z"", ""entity"": {""attributes"": {""caption"": ""Listen season travel figure stage harvest matter harvest reason garden."", ""created"": ""2026-07-13T20:52:13.371670Z"", ""id"": ""43b30c0e"", ""media_count"": 4, ""object_url"": ""https://example.com/image/43b30c0e""}, ""entity_schema"": ""image_post""}, ""id"": ""d22f82c0-fa2b-4bbb-84ec-a15c961a4194"", ""job_category"": ""golden"", ""num_reports"": 7, ""priority"": 1, ""queue"": {""is_multi_review"": false, ""slug"": ""flagged-images""}, ""status"": ""open""}, ""notes"": """", ""source"": ""auto"", ""timestamp"": ""2026-07-10T17:36:33.114144+00:00""}","2026-07-10 17:37:28"
"job.actioned","{""action"": ""assigned"", ""action_made_by"": {""user"": {""email"": ""e.demir@example.com"", ""groups"": [{""name"": ""Everyone""}, {""name"": ""Admin""}, {""name"": ""Workflow Admins""}], ""name"": ""Elif Demir""}}, ""job"": {""created_at"": ""2026-07-09T21:04:33.114144Z"", ""id"": ""d22f82c0-fa2b-4bbb-84ec-a15c961a4194"", ""job_category"": ""golden"", ""num_reports"": 7, ""priority"": 1, ""queue"": {""is_multi_review"": false, ""slug"": ""flagged-images""}, ""status"": ""open""}, ""notes"": ""wrong queue"", ""source"": ""manual"", ""timestamp"": ""2026-07-11T03:49:33.114144+00:00""}","2026-07-11 03:50:37"
"job.actioned","{""action"": ""deferred"", ""action_made_by"": {""user"": {""email"": ""e.demir@example.com"", ""groups"": [{""name"": ""Everyone""}, {""name"": ""Admin""}, {""name"": ""Workflow Admins""}], ""name"": ""Elif Demir""}}, ""job"": {""created_at"": ""2026-07-09T21:04:33.114144Z"", ""entity"": {""attributes"": {""caption"": ""Listen season travel figure stage harvest matter harvest reason garden."", ""created"": ""2026-07-13T20:52:13.371670Z"", ""id"": ""43b30c0e"", ""media_count"": 4, ""object_url"": ""https://example.com/image/43b30c0e""}, ""entity_schema"": ""image_post""}, ""id"": ""d22f82c0-fa2b-4bbb-84ec-a15c961a4194"", ""job_category"": ""golden"", ""num_reports"": 7, ""priority"": 1, ""queue"": {""is_multi_review"": false, ""slug"": ""flagged-images""}, ""status"": ""deferred""}, ""notes"": """", ""source"": ""manual"", ""timestamp"": ""2026-07-11T06:21:33.114144+00:00""}","2026-07-11 06:21:43"
"job.actioned","{""action"": ""created"", ""action_made_by"": {""user"": {""email"": ""h.almeida@vendor.example.net"", ""groups"": [{""name"": ""Everyone""}, {""name"": ""NorthPoint BPO Moderator - Image Review""}], ""name"": ""Hugo Almeida""}}, ""job"": {""created_at"": ""2026-07-10T19:39:51.432241Z"", ""entity"": {""attributes"": {""account_age_days"": 1714, ""email"": ""user670@example.net"", ""first_name"": ""Tomas"", ""id"": ""c02594cd"", ""last_name"": ""Hall"", ""username"": ""quiet68""}, ""entity_schema"": ""user""}, ""id"": ""3d925a99-073e-4cef-8531-1331db2d1b27"", ""job_category"": ""golden"", ""num_reports"": 2, ""priority"": 0, ""queue"": {""is_multi_review"": true, ""slug"": ""high-harm-review""}, ""status"": ""open""}, ""notes"": ""Society stage society."", ""source"": ""manual"", ""timestamp"": ""2026-07-11T07:39:51.432241+00:00""}","2026-07-11 07:41:20"
"job.actioned","{""action"": ""created"", ""action_made_by"": {""user"": {""email"": ""b.silva@example.com"", ""groups"": [{""name"": ""Everyone""}, {""name"": ""Reviewers""}], ""name"": ""Bruno Silva""}}, ""job"": {""created_at"": ""2026-07-11T02:16:42.071181Z"", ""entity"": {""attributes"": {""caption"": ""Signal record pattern travel season window record travel listen record figure window window."", ""created"": ""2026-07-29T03:58:32.972383Z"", ""id"": ""29173c8c"", ""object_url"": ""https://example.com/post/29173c8c""}, ""entity_schema"": ""text_post""}, ""id"": ""351bf9c6-2ec4-415e-8ab3-f10727163e66"", ""job_category"": ""standard"", ""num_reports"": 8, ""priority"": 0, ""queue"": {""is_multi_review"": false, ""slug"": ""flagged-images""}, ""status"": ""open""}, ""notes"": ""Practice candle window window."", ""source"": ""manual"", ""timestamp"": ""2026-07-11T08:46:42.071181+00:00""}","2026-07-11 08:47:24"
"job.actioned","{""action"": ""changed_queue"", ""action_made_by"": {}, ""job"": {""created_at"": ""2026-07-10T19:39:51.432241Z"", ""entity"": {""attributes"": {""account_age_days"": 1714, ""email"": ""user670@example.net"", ""first_name"": ""Tomas"", ""id"": ""c02594cd"", ""last_name"": ""Hall"", ""username"": ""quiet68""}, ""entity_schema"": ""user""}, ""id"": ""3d925a99-073e-4cef-8531-1331db2d1b27"", ""job_category"": ""golden"", ""num_reports"": 2, ""priority"": 0, ""queue"": {""is_multi_review"": true, ""slug"": ""high-harm-review""}, ""status"": ""open""}, ""notes"": """", ""source"": ""api"", ""timestamp"": ""2026-07-11T09:36:51.432241+00:00""}","2026-07-11 09:36:58"
"job.actioned","{""action"": ""cancelled"", ""action_made_by"": {""workflow"": {""event"": {""entity"": {""attributes"": {""caption"": ""Silver garden garden garden bridge window figure ready moment."", ""created"": ""2026-07-26T02:00:44.939023Z"", ""id"": ""8c97b872"", ""object_url"": ""https://example.com/post/8c97b872""}, ""entity_schema"": ""text_post""}, ""event_name"": ""CLOSE_RELATED_JOBS""}, ""id"": ""9c0d1e2f-9999-4444-8888-333344445555"", ""name"": ""Cancel stale low-priority jobs"", ""rule"": {""id"": ""0d1e2f30-aaaa-4444-8888-444455556666"", ""name"": ""Age over threshold""}, ""trigger_type"": ""SCHEDULE""}}, ""job"": {""created_at"": ""2026-07-10T19:39:51.432241Z"", ""entity"": {""attributes"": {""account_age_days"": 1714, ""email"": ""user670@example.net"", ""first_name"": ""Tomas"", ""id"": ""c02594cd"", ""last_name"": ""Hall"", ""username"": ""quiet68""}, ""entity_schema"": ""user""}, ""id"": ""3d925a99-073e-4cef-8531-1331db2d1b27"", ""job_category"": ""golden"", ""num_reports"": 2, ""priority"": 0, ""queue"": {""is_multi_review"": true, ""slug"": ""high-harm-review""}, ""status"": ""cancelled""}, ""notes"": """", ""source"": ""workflow"", ""timestamp"": ""2026-07-11T22:26:51.432241+00:00""}","2026-07-11 22:26:59"
"job.actioned","{""action"": ""created"", ""action_made_by"": {""user"": {""email"": ""h.almeida@vendor.example.net"", ""groups"": [{""name"": ""Everyone""}, {""name"": ""NorthPoint BPO Moderator - Image Review""}], ""name"": ""Hugo Almeida""}}, ""job"": {""created_at"": ""2026-07-11T22:33:49.384240Z"", ""entity"": {""attributes"": {""caption"": ""Reason stage moment figure harvest bridge matter quiet."", ""created"": ""2026-07-17T00:15:48.595810Z"", ""id"": ""c7dc13e4"", ""media_count"": 1, ""object_url"": ""https://example.com/image/c7dc13e4""}, ""entity_schema"": ""image_post""}, ""id"": ""737c97d6-ffc7-4d0a-8407-88bc8ccaf0f0"", ""job_category"": ""standard"", ""num_reports"": 3, ""priority"": 0, ""queue"": {""is_multi_review"": false, ""slug"": ""flagged-images""}, ""status"": ""open""}, ""notes"": ""wrong queue"", ""source"": ""manual"", ""timestamp"": ""2026-07-12T02:03:49.384240+00:00""}","2026-07-12 02:04:13"
"job.actioned","{""action"": ""created"", ""action_made_by"": {""user"": {""email"": ""b.silva@example.com"", ""groups"": [{""name"": ""Everyone""}, {""name"": ""Reviewers""}], ""name"": ""Bruno Silva""}}, ""job"": {""created_at"": ""2026-07-12T05:41:56.372492Z"", ""entity"": {""attributes"": {""caption"": ""Matter record harvest signal harvest garden."", ""created"": ""2026-07-30T16:17:49.742494Z"", ""id"": ""6dec3f98"", ""media_count"": 3, ""object_url"": ""https://example.com/image/6dec3f98""}, ""entity_schema"": ""image_post""}, ""id"": ""1c4d9de9-df79-471b-8f93-990f305f35c4"", ""job_category"": ""standard"", ""num_reports"": 5, ""priority"": 0, ""queue"": {""is_multi_review"": false, ""slug"": ""user-reports""}, ""status"": ""open""}, ""notes"": ""wrong queue"", ""source"": ""manual"", ""timestamp"": ""2026-07-12T07:29:56.372492+00:00""}","2026-07-12 07:31:22"
"job.actioned","{""action"": ""skipped"", ""action_made_by"": {}, ""job"": {""created_at"": ""2026-07-12T05:41:56.372492Z"", ""entity"": {""attributes"": {""caption"": ""Matter record harvest signal harvest garden."", ""created"": ""2026-07-30T16:17:49.742494Z"", ""id"": ""6dec3f98"", ""media_count"": 3, ""object_url"": ""https://example.com/image/6dec3f98""}, ""entity_schema"": ""image_post""}, ""id"": ""1c4d9de9-df79-471b-8f93-990f305f35c4"", ""job_category"": ""standard"", ""num_reports"": 5, ""priority"": 0, ""queue"": {""is_multi_review"": false, ""slug"": ""user-reports""}, ""status"": ""open""}, ""notes"": """", ""source"": ""agent"", ""timestamp"": ""2026-07-12T11:57:56.372492+00:00""}","2026-07-12 11:58:32"
"job.actioned","{""action"": ""created"", ""action_made_by"": {""user"": {""email"": ""e.demir@example.com"", ""groups"": [{""name"": ""Everyone""}, {""name"": ""Admin""}, {""name"": ""Workflow Admins""}], ""name"": ""Elif Demir""}}, ""job"": {""created_at"": ""2026-07-12T11:10:38.397626Z"", ""id"": ""96d3c9f5-756b-461b-80d3-2f567daf1f02"", ""job_category"": ""standard"", ""num_reports"": 7, ""priority"": 2, ""queue"": {""is_multi_review"": false, ""slug"": ""proactive-review-qa""}, ""status"": ""open""}, ""notes"": """", ""source"": ""manual"", ""timestamp"": ""2026-07-12T12:19:38.397626+00:00""}","2026-07-12 12:19:53"
"job.actioned","{""action"": ""assigned"", ""action_made_by"": {""user"": {""email"": ""e.demir@example.com"", ""groups"": [{""name"": ""Everyone""}, {""name"": ""Admin""}, {""name"": ""Workflow Admins""}], ""name"": ""Elif Demir""}}, ""job"": {""created_at"": ""2026-07-12T11:10:38.397626Z"", ""entity"": {""attributes"": {""caption"": ""Season pattern silver practice ready season practice."", ""created"": ""2026-07-31T08:13:04.367025Z"", ""id"": ""a85ac630"", ""object_url"": ""https://example.com/post/a85ac630""}, ""entity_schema"": ""text_post""}, ""id"": ""96d3c9f5-756b-461b-80d3-2f567daf1f02"", ""job_category"": ""standard"", ""num_reports"": 7, ""priority"": 2, ""queue"": {""is_multi_review"": false, ""slug"": ""proactive-review-qa""}, ""status"": ""open""}, ""notes"": ""Quiet ready record."", ""source"": ""manual"", ""timestamp"": ""2026-07-12T21:18:38.397626+00:00""}","2026-07-12 21:19:40"
"job.actioned","{""action"": ""created"", ""action_made_by"": {""user"": {""email"": ""g.mwangi@vendor.example.net"", ""groups"": [{""name"": ""Everyone""}, {""name"": ""NorthPoint BPO Moderator - Abuse Moderation""}], ""name"": ""Grace Mwangi""}}, ""job"": {""created_at"": ""2026-07-12T12:30:25.761127Z"", ""entity"": {""attributes"": {""account_age_days"": 924, ""email"": ""user879@example.net"", ""first_name"": ""Ines"", ""id"": ""49c2492a"", ""last_name"": ""Ferrer"", ""username"": ""pattern47""}, ""entity_schema"": ""user""}, ""id"": ""24253b1a-a669-45ce-8e43-5d389454967d"", ""job_category"": ""standard"", ""num_reports"": 1, ""priority"": 0, ""queue"": {""is_multi_review"": true, ""slug"": ""escalations""}, ""status"": ""open""}, ""notes"": """", ""source"": ""manual"", ""timestamp"": ""2026-07-12T23:55:25.761127+00:00""}","2026-07-12 23:56:45"
"job.actioned","{""action"": ""created"", ""action_made_by"": {""user"": {""email"": ""a.okafor@example.com"", ""groups"": [{""name"": ""Everyone""}, {""name"": ""Reviewers""}], ""name"": ""Ada Okafor""}}, ""job"": {""created_at"": ""2026-07-13T07:37:03.221876Z"", ""entity"": {""attributes"": {""caption"": ""Society stage candle travel practice season pattern society market society silver pattern."", ""created"": ""2026-07-22T16:29:32.313472Z"", ""id"": ""d03f796d"", ""object_url"": ""https://example.com/post/d03f796d""}, ""entity_schema"": ""text_post""}, ""id"": ""0a9d5671-6ea0-49a2-8f00-1d63d3bebb8a"", ""job_category"": ""qa_appeal"", ""num_reports"": 4, ""priority"": 0, ""queue"": {""is_multi_review"": true, ""slug"": ""escalations""}, ""status"": ""open""}, ""notes"": ""Signal signal stage listen matter garden."", ""source"": ""manual"", ""timestamp"": ""2026-07-13T09:19:03.221876+00:00""}","2026-07-13 09:20:12"
"job.actioned","{""action"": ""cancelled"", ""action_made_by"": {""workflow"": {""event"": {""entity"": {""attributes"": {""caption"": ""Signal harvest stage window harvest listen record market quiet bridge."", ""created"": ""2026-07-11T14:26:20.947758Z"", ""id"": ""9838ecc1"", ""object_url"": ""https://example.com/post/9838ecc1""}, ""entity_schema"": ""text_post""}, ""event_name"": ""ESCALATE""}, ""id"": ""7a8b9c0d-7777-4444-8888-111122223333"", ""name"": ""Close related jobs on decision"", ""rule"": {""id"": ""8b9c0d1e-8888-4444-8888-222233334444"", ""name"": ""Duplicate report suppression""}, ""trigger_type"": ""DECISION_CREATED""}}, ""job"": {""created_at"": ""2026-07-13T07:37:03.221876Z"", ""id"": ""0a9d5671-6ea0-49a2-8f00-1d63d3bebb8a"", ""job_category"": ""qa_appeal"", ""num_reports"": 4, ""priority"": 0, ""queue"": {""is_multi_review"": true, ""slug"": ""escalations""}, ""status"": ""cancelled""}, ""notes"": """", ""source"": ""workflow"", ""timestamp"": ""2026-07-13T09:54:03.221876+00:00""}","2026-07-13 09:54:57"
"job.actioned","{""action"": ""changed_queue"", ""action_made_by"": {""workflow"": {""event"": {""entity"": {""attributes"": {""account_age_days"": 1618, ""email"": ""user965@example.net"", ""first_name"": ""Ines"", ""id"": ""48af90ff"", ""last_name"": ""Hall"", ""username"": ""moment63""}, ""entity_schema"": ""user""}, ""event_name"": ""CLOSE_RELATED_JOBS""}, ""id"": ""7a8b9c0d-7777-4444-8888-111122223333"", ""name"": ""Close related jobs on decision"", ""rule"": {""id"": ""8b9c0d1e-8888-4444-8888-222233334444"", ""name"": ""Duplicate report suppression""}, ""trigger_type"": ""DECISION_CREATED""}}, ""job"": {""created_at"": ""2026-07-12T11:10:38.397626Z"", ""entity"": {""attributes"": {""caption"": ""Season pattern silver practice ready season practice."", ""created"": ""2026-07-31T08:13:04.367025Z"", ""id"": ""a85ac630"", ""object_url"": ""https://example.com/post/a85ac630""}, ""entity_schema"": ""text_post""}, ""id"": ""96d3c9f5-756b-461b-80d3-2f567daf1f02"", ""job_category"": ""standard"", ""num_reports"": 7, ""priority"": 2, ""queue"": {""is_multi_review"": false, ""slug"": ""proactive-review-qa""}, ""status"": ""open""}, ""notes"": """", ""source"": ""workflow"", ""timestamp"": ""2026-07-13T10:10:38.397626+00:00""}","2026-07-13 10:11:49"
"job.actioned","{""action"": ""created"", ""action_made_by"": {""user"": {""email"": ""d.novak@example.com"", ""groups"": [{""name"": ""Everyone""}, {""name"": ""QA""}], ""name"": ""Dara Novak""}}, ""job"": {""created_at"": ""2026-07-13T05:09:08.279772Z"", ""entity"": {""attributes"": {""caption"": ""Candle society garden season moment silver silver moment record pattern candle harvest."", ""created"": ""2026-07-15T22:50:59.560197Z"", ""id"": ""cd8f9b93"", ""object_url"": ""https://example.com/post/cd8f9b93""}, ""entity_schema"": ""text_post""}, ""id"": ""caca0b54-fad0-40c2-8185-6b95cc361167"", ""job_category"": ""standard"", ""num_reports"": 5, ""priority"": 1, ""queue"": {""is_multi_review"": true, ""slug"": ""high-harm-review""}, ""status"": ""open""}, ""notes"": ""Garden figure practice quiet moment."", ""source"": ""manual"", ""timestamp"": ""2026-07-13T10:43:08.279772+00:00""}","2026-07-13 10:43:34"
"job.actioned","{""action"": ""changed_queue"", ""action_made_by"": {""user"": {""email"": ""c.wei@example.com"", ""groups"": [{""name"": ""Everyone""}, {""name"": ""Reviewers""}, {""name"": ""Escalation Team""}], ""name"": ""Chen Wei""}}, ""job"": {""created_at"": ""2026-07-13T05:09:08.279772Z"", ""entity"": {""attributes"": {""caption"": ""Candle society garden season moment silver silver moment record pattern candle harvest."", ""created"": ""2026-07-15T22:50:59.560197Z"", ""id"": ""cd8f9b93"", ""object_url"": ""https://example.com/post/cd8f9b93""}, ""entity_schema"": ""text_post""}, ""id"": ""caca0b54-fad0-40c2-8185-6b95cc361167"", ""job_category"": ""standard"", ""num_reports"": 5, ""priority"": 1, ""queue"": {""is_multi_review"": true, ""slug"": ""high-harm-review""}, ""status"": ""open""}, ""notes"": """", ""source"": ""manual"", ""timestamp"": ""2026-07-13T11:12:08.279772+00:00""}","2026-07-13 11:12:25"
"job.actioned","{""action"": ""deferred"", ""action_made_by"": {""user"": {""email"": ""a.okafor@example.com"", ""groups"": [{""name"": ""Everyone""}, {""name"": ""Reviewers""}], ""name"": ""Ada Okafor""}}, ""job"": {""created_at"": ""2026-07-12T12:30:25.761127Z"", ""entity"": {""attributes"": {""account_age_days"": 924, ""email"": ""user879@example.net"", ""first_name"": ""Ines"", ""id"": ""49c2492a"", ""last_name"": ""Ferrer"", ""username"": ""pattern47""}, ""entity_schema"": ""user""}, ""id"": ""24253b1a-a669-45ce-8e43-5d389454967d"", ""job_category"": ""standard"", ""num_reports"": 1, ""priority"": 0, ""queue"": {""is_multi_review"": true, ""slug"": ""escalations""}, ""status"": ""deferred""}, ""notes"": ""wrong queue"", ""source"": ""manual"", ""timestamp"": ""2026-07-13T12:19:25.761127+00:00""}","2026-07-13 12:19:37"
"job.actioned","{""action"": ""created"", ""action_made_by"": {""user"": {""email"": ""d.novak@example.com"", ""groups"": [{""name"": ""Everyone""}, {""name"": ""QA""}], ""name"": ""Dara Novak""}}, ""job"": {""created_at"": ""2026-07-14T22:28:30.949847Z"", ""entity"": {""attributes"": {""account_age_days"": 1867, ""email"": ""user205@example.net"", ""first_name"": ""Noor"", ""id"": ""7edd5314"", ""last_name"": ""Adeyemi"", ""username"": ""record47""}, ""entity_schema"": ""user""}, ""id"": ""2b58836b-2729-4e32-8482-86f673043813"", ""job_category"": ""standard"", ""num_reports"": 6, ""priority"": 0, ""queue"": {""is_multi_review"": false, ""slug"": ""user-reports""}, ""status"": ""open""}, ""notes"": ""Matter candle pattern harvest society."", ""source"": ""manual"", ""timestamp"": ""2026-07-15T03:41:30.949847+00:00""}","2026-07-15 03:42:24"
"job.actioned","{""action"": ""deferred"", ""action_made_by"": {""user"": {""email"": ""b.silva@example.com"", ""groups"": [{""name"": ""Everyone""}, {""name"": ""Reviewers""}], ""name"": ""Bruno Silva""}}, ""job"": {""created_at"": ""2026-07-14T22:28:30.949847Z"", ""entity"": {""attributes"": {""account_age_days"": 1867, ""email"": ""user205@example.net"", ""first_name"": ""Noor"", ""id"": ""7edd5314"", ""last_name"": ""Adeyemi"", ""username"": ""record47""}, ""entity_schema"": ""user""}, ""id"": ""2b58836b-2729-4e32-8482-86f673043813"", ""job_category"": ""standard"", ""num_reports"": 6, ""priority"": 0, ""queue"": {""is_multi_review"": false, ""slug"": ""user-reports""}, ""status"": ""deferred""}, ""notes"": """", ""source"": ""manual"", ""timestamp"": ""2026-07-15T05:03:30.949847+00:00""}","2026-07-15 05:03:59"
"job.actioned","{""action"": ""created"", ""action_made_by"": {""user"": {""email"": ""i.chen@vendor.example.net"", ""groups"": [{""name"": ""Everyone""}, {""name"": ""Lakeside BPO Moderator - Abuse Moderation""}], ""name"": ""Ivy Chen""}}, ""job"": {""created_at"": ""2026-07-14T23:57:15.118249Z"", ""entity"": {""attributes"": {""caption"": ""Candle reason window reason reason market stage reason figure moment bridge pattern."", ""created"": ""2026-07-26T21:03:03.616457Z"", ""id"": ""ce8312e5"", ""object_url"": ""https://example.com/post/ce8312e5""}, ""entity_schema"": ""text_post""}, ""id"": ""6cf26f54-deab-439d-8c52-ebe470b3898a"", ""job_category"": ""standard"", ""num_reports"": 7, ""priority"": 2, ""queue"": {""is_multi_review"": true, ""slug"": ""high-harm-review""}, ""status"": ""open""}, ""notes"": ""wrong queue"", ""source"": ""manual"", ""timestamp"": ""2026-07-15T06:41:15.118249+00:00""}","2026-07-15 06:41:21"
"job.actioned","{""action"": ""skipped"", ""action_made_by"": {""user"": {""email"": ""b.silva@example.com"", ""groups"": [{""name"": ""Everyone""}, {""name"": ""Reviewers""}], ""name"": ""Bruno Silva""}}, ""job"": {""created_at"": ""2026-07-14T22:28:30.949847Z"", ""entity"": {""attributes"": {""account_age_days"": 1867, ""email"": ""user205@example.net"", ""first_name"": ""Noor"", ""id"": ""7edd5314"", ""last_name"": ""Adeyemi"", ""username"": ""record47""}, ""entity_schema"": ""user""}, ""id"": ""2b58836b-2729-4e32-8482-86f673043813"", ""job_category"": ""standard"", ""num_reports"": 6, ""priority"": 0, ""queue"": {""is_multi_review"": false, ""slug"": ""user-reports""}, ""status"": ""open""}, ""notes"": ""wrong queue"", ""source"": ""manual"", ""timestamp"": ""2026-07-15T07:31:30.949847+00:00""}","2026-07-15 07:31:42"
"job.actioned","{""action"": ""skipped"", ""action_made_by"": {}, ""job"": {""created_at"": ""2026-07-14T23:57:15.118249Z"", ""entity"": {""attributes"": {""caption"": ""Candle reason window reason reason market stage reason figure moment bridge pattern."", ""created"": ""2026-07-26T21:03:03.616457Z"", ""id"": ""ce8312e5"", ""object_url"": ""https://example.com/post/ce8312e5""}, ""entity_schema"": ""text_post""}, ""id"": ""6cf26f54-deab-439d-8c52-ebe470b3898a"", ""job_category"": ""standard"", ""num_reports"": 7, ""priority"": 2, ""queue"": {""is_multi_review"": true, ""slug"": ""high-harm-review""}, ""status"": ""open""}, ""notes"": """", ""source"": ""agent"", ""timestamp"": ""2026-07-15T17:35:15.118249+00:00""}","2026-07-15 17:36:19"
"job.actioned","{""action"": ""created"", ""action_made_by"": {""user"": {""email"": ""e.demir@example.com"", ""groups"": [{""name"": ""Everyone""}, {""name"": ""Admin""}, {""name"": ""Workflow Admins""}], ""name"": ""Elif Demir""}}, ""job"": {""created_at"": ""2026-07-16T02:16:16.710367Z"", ""entity"": {""attributes"": {""duration_seconds"": 223, ""id"": ""3cd42c3c"", ""object_url"": ""https://example.com/audio/3cd42c3c"", ""transcript_available"": false}, ""entity_schema"": ""audio_clip""}, ""id"": ""a38653c8-143c-4244-80dd-7f5f09799af6"", ""job_category"": ""standard"", ""num_reports"": 0, ""priority"": 0, ""queue"": {""is_multi_review"": true, ""slug"": ""escalations""}, ""status"": ""open""}, ""notes"": """", ""source"": ""manual"", ""timestamp"": ""2026-07-16T12:14:16.710367+00:00""}","2026-07-16 12:15:42"
"job.actioned","{""action"": ""created"", ""action_made_by"": {""user"": {""email"": ""i.chen@vendor.example.net"", ""groups"": [{""name"": ""Everyone""}, {""name"": ""Lakeside BPO Moderator - Abuse Moderation""}], ""name"": ""Ivy Chen""}}, ""job"": {""created_at"": ""2026-07-17T00:13:09.371245Z"", ""entity"": {""attributes"": {""account_age_days"": 1708, ""email"": ""user992@example.net"", ""first_name"": ""Ola"", ""id"": ""280000fd"", ""last_name"": ""Ferrer"", ""username"": ""silver86""}, ""entity_schema"": ""user""}, ""id"": ""eb8a21ed-1135-4677-8ebe-e321e380ce5d"", ""job_category"": ""standard"", ""num_reports"": 8, ""priority"": 0, ""queue"": {""is_multi_review"": false, ""slug"": ""proactive-review-qa""}, ""status"": ""open""}, ""notes"": ""Reason candle figure quiet pattern moment."", ""source"": ""manual"", ""timestamp"": ""2026-07-17T04:41:09.371245+00:00""}","2026-07-17 04:41:25"
